Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
7 7 1991 28.11 41.09 0.0 9.93
8 7 1991 29.49 41.32 0.0 9.39
9 7 1991 30.37 41.04 0.16 8.61
10 7 1991 30.12 44.98 0.19 9.33
11 7 1991 33.19 44.38 2.03 9.58
12 7 1991 30.18 43.58 1.4 8.56
13 7 1991 29.12 41.33 4.73 6.66
14 7 1991 28.21 37.1 1.14 5.97
15 7 1991 27.44 39.31 8.18 6.75
16 7 1991 27.52 39.0 0.24 5.68
17 7 1991 27.26 38.58 1.52 5.31
18 7 1991 26.96 35.23 2.82 4.22
19 7 1991 25.9 34.05 6.26 2.9
20 7 1991 26.06 31.14 25.68 1.47
21 7 1991 25.63 29.3 24.32 1.74
22 7 1991 23.9 28.9 48.72 1.74
23 7 1991 23.67 29.69 18.57 2.76
24 7 1991 24.48 31.62 6.77 2.64
25 7 1991 25.23 29.25 31.02 1.61
26 7 1991 25.48 29.88 29.71 3.24
27 7 1991 25.23 29.94 11.65 4.96
28 7 1991 24.98 32.14 0.4 4.69
29 7 1991 25.94 33.76 3.27 4.95
30 7 1991 25.78 31.76 7.49 4.32
31 7 1991 25.7 32.4 21.75 3.05
1 8 1991 25.02 28.86 6.24 2.24
2 8 1991 25.01 29.48 1.58 1.85
3 8 1991 24.36 30.12 4.13 2.47
4 8 1991 24.01 31.08 7.86 3.53
5 8 1991 24.16 32.08 2.69 4.48
6 8 1991 24.21 30.4 0.17 4.82
7 8 1991 24.32 31.51 0.06 4.32
8 8 1991 23.98 29.91 3.52 2.47
9 8 1991 23.9 31.29 5.12 3.21
10 8 1991 23.87 30.76 2.5 2.68
11 8 1991 23.72 30.55 2.26 4.49
12 8 1991 23.85 28.93 1.13 3.19
13 8 1991 24.21 32.26 3.93 4.9
14 8 1991 23.83 29.95 0.96 3.71
15 8 1991 23.64 33.15 0.05 4.63
16 8 1991 23.68 32.8 1.94 3.63
17 8 1991 24.05 31.87 7.45 3.91
18 8 1991 24.12 32.27 5.22 4.06
19 8 1991 25.01 29.61 21.19 2.07
20 8 1991 24.65 28.08 31.74 0.91
21 8 1991 24.63 29.57 30.39 2.44
22 8 1991 24.24 30.24 12.72 3.12
23 8 1991 24.48 29.02 4.46 2.78
