Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
24 2 1991 17.93 33.58 0.09 4.8
25 2 1991 15.71 33.2 0.0 4.72
26 2 1991 16.76 31.65 0.0 6.27
27 2 1991 12.68 28.3 0.07 4.6
28 2 1991 13.58 30.66 0.0 5.01
1 3 1991 12.75 30.8 0.0 4.78
2 3 1991 12.39 33.61 0.0 5.61
3 3 1991 13.92 33.65 0.0 6.54
4 3 1991 16.8 30.34 1.49 4.3
5 3 1991 14.26 32.3 0.0 5.8
6 3 1991 13.84 30.21 0.0 5.16
7 3 1991 12.26 31.09 0.0 5.19
8 3 1991 13.95 34.01 0.0 5.22
9 3 1991 15.0 35.48 0.0 5.72
10 3 1991 17.13 36.28 0.0 5.84
11 3 1991 15.67 35.46 0.0 5.6
12 3 1991 15.23 35.69 0.0 5.69
13 3 1991 15.19 36.02 0.0 6.53
14 3 1991 15.48 34.56 0.0 6.28
15 3 1991 14.8 34.61 0.0 6.13
16 3 1991 14.6 35.76 0.0 5.77
17 3 1991 15.94 37.29 0.0 6.0
18 3 1991 18.19 39.05 0.0 7.32
19 3 1991 20.49 36.83 0.0 7.39
20 3 1991 16.31 34.81 0.0 6.73
21 3 1991 17.22 34.19 0.0 6.21
22 3 1991 17.76 33.31 0.0 7.84
23 3 1991 18.09 34.32 0.35 7.22
24 3 1991 14.26 32.3 0.02 6.3
25 3 1991 13.77 33.26 0.0 6.4
26 3 1991 16.19 36.46 0.0 6.32
27 3 1991 19.31 39.26 0.0 6.52
28 3 1991 20.26 39.91 0.0 7.12
29 3 1991 21.97 41.58 0.0 7.2
30 3 1991 22.78 42.05 0.0 7.51
31 3 1991 25.65 41.5 0.0 7.77
1 4 1991 23.44 40.57 0.0 9.97
2 4 1991 27.24 40.0 0.0 9.53
3 4 1991 23.01 38.74 0.0 8.42
4 4 1991 21.58 35.65 0.0 5.52
5 4 1991 21.58 36.79 0.0 6.14
6 4 1991 21.05 38.28 0.0 7.03
7 4 1991 21.4 37.47 0.0 6.11
8 4 1991 19.14 36.87 0.07 6.21
9 4 1991 23.1 33.97 0.01 6.25
10 4 1991 21.07 36.58 0.0 6.37
11 4 1991 20.09 37.76 0.0 6.69
12 4 1991 19.12 39.36 0.0 7.87
13 4 1991 22.21 39.19 0.0 7.04
14 4 1991 22.62 38.55 0.6 9.49
15 4 1991 20.59 38.57 0.01 9.02
16 4 1991 17.46 36.4 0.0 9.21
17 4 1991 17.36 36.23 0.0 9.12
18 4 1991 16.76 36.98 0.0 8.11
19 4 1991 18.83 39.08 0.0 8.0
20 4 1991 20.38 40.01 0.0 6.6
21 4 1991 21.05 42.0 0.0 7.69
22 4 1991 23.05 41.83 0.0 9.28
23 4 1991 22.4 40.53 0.0 7.6
24 4 1991 23.1 40.15 0.0 8.36
25 4 1991 22.15 42.02 0.0 7.15
26 4 1991 24.33 42.9 0.0 7.7
27 4 1991 24.23 44.3 0.0 7.97
28 4 1991 23.62 43.76 0.0 8.38
29 4 1991 24.37 44.19 0.0 9.89
30 4 1991 26.28 45.4 0.0 11.3
1 5 1991 27.79 44.23 0.0 13.07
2 5 1991 27.37 43.08 0.0 11.24
3 5 1991 24.97 42.69 0.0 10.2
4 5 1991 26.94 41.12 0.0 9.75
5 5 1991 26.76 43.12 0.0 10.68
6 5 1991 27.63 42.51 0.0 11.64
7 5 1991 28.58 41.96 0.0 11.52
8 5 1991 27.84 42.53 0.0 11.46
9 5 1991 27.07 43.22 0.0 12.35
10 5 1991 24.83 41.91 0.0 9.78
11 5 1991 24.23 41.2 0.0 10.59
12 5 1991 24.75 42.65 0.0 9.59
13 5 1991 26.9 44.65 0.0 7.89
14 5 1991 26.81 45.04 0.0 8.48
15 5 1991 27.1 45.38 0.0 9.99
16 5 1991 27.93 44.23 0.0 11.82
17 5 1991 27.58 44.83 0.0 12.44
18 5 1991 28.39 44.58 0.0 11.65
19 5 1991 30.23 44.53 0.0 10.66
20 5 1991 30.52 43.61 0.0 10.14
21 5 1991 30.11 44.97 0.0 9.71
22 5 1991 29.89 43.59 0.0 9.63
23 5 1991 28.51 44.82 0.0 9.93
24 5 1991 28.56 46.17 0.0 10.24
25 5 1991 30.31 45.68 0.0 10.55
26 5 1991 31.39 46.78 0.0 12.64
27 5 1991 27.55 45.22 0.05 11.46
28 5 1991 27.15 45.46 0.0 10.21
29 5 1991 27.51 45.74 0.0 11.78
30 5 1991 27.4 45.3 0.0 10.17
31 5 1991 28.01 46.05 0.0 9.38
1 6 1991 29.33 46.83 0.0 8.89
2 6 1991 28.26 46.07 0.0 9.44
3 6 1991 27.67 45.84 0.0 8.95
4 6 1991 28.88 46.43 0.0 10.33
5 6 1991 31.47 45.24 0.0 12.37
6 6 1991 33.24 45.1 0.0 9.84
7 6 1991 33.02 45.5 0.01 9.33
8 6 1991 32.73 43.65 0.02 10.7
9 6 1991 30.62 43.19 0.1 10.38
10 6 1991 29.86 43.44 0.07 9.16
11 6 1991 29.62 42.9 0.05 6.85
12 6 1991 29.57 39.26 17.93 7.93
13 6 1991 27.08 42.66 0.0 7.72
14 6 1991 27.48 42.54 0.0 8.05
15 6 1991 27.8 42.88 0.09 10.49
16 6 1991 28.91 42.85 0.0 12.83
17 6 1991 29.96 42.48 0.0 11.62
18 6 1991 29.24 42.55 0.0 12.79
19 6 1991 30.29 40.04 0.07 9.1
20 6 1991 29.98 41.66 0.34 6.9
21 6 1991 31.73 40.67 0.89 7.05
22 6 1991 30.21 42.8 0.0 10.83
23 6 1991 28.51 43.52 0.24 9.64
24 6 1991 30.19 43.26 0.0 12.3
25 6 1991 30.52 43.52 0.0 11.48
26 6 1991 30.33 42.6 0.0 10.93
27 6 1991 29.45 44.02 0.0 9.11
28 6 1991 30.74 45.25 0.0 8.81
29 6 1991 30.92 45.33 0.0 10.1
30 6 1991 32.25 45.83 0.03 11.12
