Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
23 6 1991 28.39 41.77 0.0 10.53
24 6 1991 26.63 41.3 0.0 12.08
25 6 1991 25.73 40.83 0.0 11.24
26 6 1991 25.77 40.02 0.0 8.86
27 6 1991 26.69 40.49 0.0 9.11
28 6 1991 26.91 41.65 0.05 8.14
29 6 1991 29.15 43.28 0.11 6.34
30 6 1991 30.51 42.44 0.09 10.84
1 7 1991 29.61 39.98 0.07 9.53
2 7 1991 29.03 40.45 0.0 11.28
3 7 1991 26.62 39.62 0.0 11.06
4 7 1991 26.62 37.72 0.02 9.4
5 7 1991 26.46 39.25 0.1 9.33
6 7 1991 26.88 39.52 0.0 8.97
7 7 1991 27.51 41.11 0.0 8.88
8 7 1991 28.18 40.41 0.0 8.12
9 7 1991 29.37 40.76 0.0 8.5
10 7 1991 29.62 42.56 0.0 9.59
11 7 1991 31.28 42.57 0.48 9.53
12 7 1991 30.87 43.08 0.42 9.04
13 7 1991 29.83 41.48 13.53 8.93
14 7 1991 27.13 36.71 4.98 6.55
15 7 1991 27.33 38.97 0.31 7.15
16 7 1991 27.37 40.22 2.99 7.5
17 7 1991 27.2 38.23 2.34 5.9
18 7 1991 27.58 37.72 4.93 5.56
19 7 1991 27.02 35.51 2.56 3.68
20 7 1991 26.25 33.56 16.44 3.85
21 7 1991 26.04 32.28 5.05 3.33
22 7 1991 25.26 32.16 21.44 2.72
23 7 1991 25.43 32.99 4.36 3.37
24 7 1991 25.33 34.8 3.77 3.38
25 7 1991 25.11 33.05 17.59 2.6
26 7 1991 24.75 31.83 8.78 1.96
27 7 1991 24.55 33.44 17.33 5.2
28 7 1991 24.44 35.57 8.21 6.2
29 7 1991 25.55 33.93 0.03 2.83
30 7 1991 25.59 35.67 0.0 4.15
31 7 1991 25.66 33.3 11.11 2.81
1 8 1991 25.3 31.01 15.23 3.68
2 8 1991 24.86 33.72 2.56 4.43
3 8 1991 24.59 33.73 0.29 5.01
4 8 1991 24.1 34.19 0.13 4.87
5 8 1991 24.25 34.51 0.22 6.09
6 8 1991 23.91 35.2 0.14 6.08
7 8 1991 23.54 34.08 0.07 5.87
8 8 1991 23.72 34.26 0.01 4.65
9 8 1991 23.81 34.77 0.0 5.44
10 8 1991 23.98 34.4 0.02 4.22
11 8 1991 23.78 35.32 0.01 4.09
12 8 1991 24.33 35.77 3.08 5.94
13 8 1991 23.41 34.87 1.91 6.14
14 8 1991 23.33 34.45 0.42 5.92
15 8 1991 24.06 35.23 0.21 6.2
16 8 1991 24.02 34.93 0.07 5.89
17 8 1991 24.4 35.72 0.06 5.16
18 8 1991 24.51 36.01 0.04 5.31
