Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
13 4 1991 24.4 38.84 0.0 10.19
14 4 1991 20.83 37.0 0.0 7.53
15 4 1991 21.83 37.53 0.0 9.42
16 4 1991 18.16 36.6 0.0 9.53
17 4 1991 18.94 36.79 0.0 8.43
18 4 1991 19.05 38.63 0.0 7.86
19 4 1991 23.69 39.84 0.0 6.12
20 4 1991 21.85 40.52 0.0 8.94
21 4 1991 23.66 41.59 0.0 10.97
22 4 1991 23.41 39.5 0.0 9.37
23 4 1991 23.19 40.4 0.0 7.03
24 4 1991 23.8 40.78 0.0 6.12
25 4 1991 26.23 42.1 0.0 7.0
26 4 1991 25.37 42.19 0.0 9.33
27 4 1991 26.66 43.05 0.0 8.19
28 4 1991 26.39 42.96 0.0 8.89
29 4 1991 27.76 43.83 0.0 6.71
30 4 1991 27.42 43.77 0.0 12.54
1 5 1991 25.49 42.09 0.0 11.67
2 5 1991 25.36 42.73 0.0 10.56
3 5 1991 24.87 42.48 0.0 10.59
4 5 1991 27.85 41.35 0.0 10.17
5 5 1991 26.68 38.58 0.0 9.77
6 5 1991 25.4 38.32 0.0 9.54
7 5 1991 25.55 38.32 0.0 9.66
8 5 1991 25.19 41.4 0.0 11.65
9 5 1991 23.4 41.34 0.0 10.54
10 5 1991 23.94 40.71 0.0 10.82
11 5 1991 25.35 41.61 0.0 6.9
12 5 1991 27.23 43.15 0.0 9.67
13 5 1991 27.33 43.75 0.0 10.3
14 5 1991 27.36 42.64 0.0 11.43
15 5 1991 25.98 42.58 0.0 11.24
16 5 1991 27.23 40.64 0.0 11.35
17 5 1991 25.88 43.05 0.0 12.68
18 5 1991 26.53 43.49 0.0 13.1
19 5 1991 26.97 42.0 0.0 12.78
20 5 1991 26.57 41.55 0.0 10.24
21 5 1991 27.87 42.55 0.0 11.58
22 5 1991 27.2 42.12 0.0 9.31
23 5 1991 26.81 41.85 0.0 10.18
24 5 1991 27.17 42.69 0.0 10.76
25 5 1991 27.87 44.76 0.0 11.8
26 5 1991 26.33 43.67 0.0 13.77
27 5 1991 24.62 43.34 0.0 11.82
28 5 1991 24.69 43.44 0.0 12.01
29 5 1991 25.99 43.47 0.0 11.98
30 5 1991 26.09 44.22 0.0 11.61
